Time	(25) S1	(26) S2	(27) S3	(28) S4	
6.5592	-0.06	-0.06	-0.06	-0.04007258	
6.5594	-0.06	-0.06	-0.06	-0.04007233	
6.5596	-0.06	-0.06	-0.06	-0.04007208	
6.5598	-0.06	-0.06	-0.06	-0.04007182	
6.56	-0.06	-0.06	-0.06	-0.04007155	
6.5602	-0.06	-0.06	-0.06	-0.04007128	
6.5604	-0.06	-0.06	-0.06	-0.040071	
6.5606	-0.06	-0.06	-0.06	-0.04007072	
6.5608	-0.06	-0.06	-0.06	-0.04007043	
6.561	-0.06	-0.06	-0.06	-0.04007015	
6.5612	-0.06	-0.06	-0.06	-0.04006986	
6.5614	-0.06	-0.06	-0.06	-0.04006957	
6.5616	-0.06	-0.06	-0.06	-0.04006928	
6.5618	-0.06	-0.06	-0.06	-0.04006899	
6.562	-0.06	-0.06	-0.06	-0.04006869	
6.5622	-0.06	-0.06	-0.06	-0.0400684	
6.5624	-0.06	-0.06	-0.06	-0.0400681	
6.5626	-0.06	-0.06	-0.06	-0.04006781	
6.5628	-0.06	-0.06	-0.06	-0.04006752	
6.563	-0.06	-0.06	-0.06	-0.04006723	
6.5632	-0.06	-0.06	-0.06	-0.04006694	
6.5634	-0.06	-0.06	-0.06	-0.04006664	
6.5636	-0.06	-0.06	-0.06	-0.04006636	
6.5638	-0.06	-0.06	-0.06	-0.04006607	
6.564	-0.06	-0.06	-0.06	-0.04006578	
6.5642	-0.06	-0.06	-0.06	-0.0400655	
6.5644	-0.06	-0.06	-0.06	-0.04006522	
6.5646	-0.06	-0.06	-0.06	-0.04006494	
6.5648	-0.06	-0.06	-0.06	-0.04006467	
6.565	-0.06	-0.06	-0.06	-0.0400644	
6.5652	-0.06	-0.06	-0.06	-0.04006413	
6.5654	-0.06	-0.06	-0.06	-0.04006387	
6.5656	-0.06	-0.06	-0.06	-0.04006361	
6.5658	-0.06	-0.06	-0.06	-0.04006335	
6.566	-0.06	-0.06	-0.06	-0.0400631	
6.5662	-0.06	-0.06	-0.06	-0.04006285	
6.5664	-0.06	-0.06	-0.06	-0.04006261	
6.5666	-0.06	-0.06	-0.06	-0.04006236	
6.5668	-0.06	-0.06	-0.06	-0.04006213	
6.567	-0.06	-0.06	-0.06	-0.04006189	
6.5672	-0.06	-0.06	-0.06	-0.04006166	
6.5674	-0.06	-0.06	-0.06	-0.04006144	
6.5676	-0.06	-0.06	-0.06	-0.04006122	
6.5678	-0.06	-0.06	-0.06	-0.040061	
6.568	-0.06	-0.06	-0.06	-0.04006078	
6.5682	-0.06	-0.06	-0.06	-0.04006058	
6.5684	-0.06	-0.06	-0.06	-0.04006037	
6.5686	-0.06	-0.06	-0.06	-0.04006017	
6.5688	-0.06	-0.06	-0.06	-0.04005998	
6.569	-0.06	-0.06	-0.06	-0.04005978	
6.5692	-0.06	-0.06	-0.06	-0.04005959	
6.5694	-0.06	-0.06	-0.06	-0.0400594	
6.5696	-0.06	-0.06	-0.06	-0.04005922	
6.5698	-0.06	-0.06	-0.06	-0.04005904	
6.57	-0.06	-0.06	-0.06	-0.04005887	
6.5702	-0.06	-0.06	-0.06	-0.0400587	
6.5704	-0.06	-0.06	-0.06	-0.04005853	
6.5706	-0.06	-0.06	-0.06	-0.04005837	
6.5708	-0.06	-0.06	-0.06	-0.04005821	
6.571	-0.06	-0.06	-0.06	-0.04005807	
6.5712	-0.06	-0.06	-0.06	-0.04005792	
6.5714	-0.06	-0.06	-0.06	-0.04005777	
6.5716	-0.06	-0.06	-0.06	-0.04005764	
6.5718	-0.06	-0.06	-0.06	-0.04005751	
6.572	-0.06	-0.06	-0.06	-0.04005738	
6.5722	-0.06	-0.06	-0.06	-0.04005725	
6.5724	-0.06	-0.06	-0.06	-0.04005713	
6.5726	-0.06	-0.06	-0.06	-0.04005701	
6.5728	-0.06	-0.06	-0.06	-0.0400569	
6.573	-0.06	-0.06	-0.06	-0.04005679	
6.5732	-0.06	-0.06	-0.06	-0.04005668	
6.5734	-0.06	-0.06	-0.06	-0.04005658	
6.5736	-0.06	-0.06	-0.06	-0.04005648	
6.5738	-0.06	-0.06	-0.06	-0.04005638	
6.574	-0.06	-0.06	-0.06	-0.04005629	
6.5742	-0.06	-0.06	-0.06	-0.0400562	
6.5744	-0.06	-0.06	-0.06	-0.04005612	
6.5746	-0.06	-0.06	-0.06	-0.04005604	
6.5748	-0.06	-0.06	-0.06	-0.04005596	
6.575	-0.06	-0.06	-0.06	-0.04005589	
6.5752	-0.06	-0.06	-0.06	-0.04005582	
6.5754	-0.06	-0.06	-0.06	-0.04005574	
6.5756	-0.06	-0.06	-0.06	-0.04005568	
6.5758	-0.06	-0.06	-0.06	-0.04005561	
6.576	-0.06	-0.06	-0.06	-0.04005556	
6.5762	-0.06	-0.06	-0.06	-0.04005551	
6.5764	-0.06	-0.06	-0.06	-0.04005546	
6.5766	-0.06	-0.06	-0.06	-0.04005543	
6.5768	-0.06	-0.06	-0.06	-0.0400554	
6.577	-0.06	-0.06	-0.06	-0.04005538	
6.5772	-0.06	-0.06	-0.06	-0.04005537	
6.5774	-0.06	-0.06	-0.06	-0.04005537	
6.5776	-0.06	-0.06	-0.06	-0.04005538	
6.5778	-0.06	-0.06	-0.06	-0.04005539	
6.578	-0.06	-0.06	-0.06	-0.04005541	
6.5782	-0.06	-0.06	-0.06	-0.04005543	
6.5784	-0.06	-0.06	-0.06	-0.04005546	
6.5786	-0.06	-0.06	-0.06	-0.04005549	
6.5788	-0.06	-0.06	-0.06	-0.04005553	
6.579	-0.06	-0.06	-0.06	-0.04005557	
6.5792	-0.06	-0.06	-0.06	-0.04005562	
6.5794	-0.06	-0.06	-0.06	-0.04005567	
6.5796	-0.06	-0.06	-0.06	-0.04005573	
6.5798	-0.06	-0.06	-0.06	-0.04005578	
6.58	-0.06	-0.06	-0.06	-0.04005584	
6.5802	-0.06	-0.06	-0.06	-0.0400559	
6.5804	-0.06	-0.06	-0.06	-0.04005597	
6.5806	-0.06	-0.06	-0.06	-0.04005603	
6.5808	-0.06	-0.06	-0.06	-0.04005609	
6.581	-0.06	-0.06	-0.06	-0.04005615	
6.5812	-0.06	-0.06	-0.06	-0.04005622	
6.5814	-0.06	-0.06	-0.06	-0.04005628	
6.5816	-0.06	-0.06	-0.06	-0.04005634	
6.5818	-0.06	-0.06	-0.06	-0.04005641	
6.582	-0.06	-0.06	-0.06	-0.04005649	
6.5822	-0.06	-0.06	-0.06	-0.04005656	
6.5824	-0.06	-0.06	-0.06	-0.04005664	
6.5826	-0.06	-0.06	-0.06	-0.04005672	
6.5828	-0.06	-0.06	-0.06	-0.04005681	
6.583	-0.06	-0.06	-0.06	-0.0400569	
6.5832	-0.06	-0.06	-0.06	-0.04005698	
6.5834	-0.06	-0.06	-0.06	-0.04005707	
6.5836	-0.06	-0.06	-0.06	-0.04005716	
6.5838	-0.06	-0.06	-0.06	-0.04005725	
6.584	-0.06	-0.06	-0.06	-0.04005734	
6.5842	-0.06	-0.06	-0.06	-0.04005743	
6.5844	-0.06	-0.06	-0.06	-0.04005752	
6.5846	-0.06	-0.06	-0.06	-0.04005761	
6.5848	-0.06	-0.06	-0.06	-0.0400577	
6.585	-0.06	-0.06	-0.06	-0.04005779	
6.5852	-0.06	-0.06	-0.06	-0.04005789	
6.5854	-0.06	-0.06	-0.06	-0.04005798	
6.5856	-0.06	-0.06	-0.06	-0.04005808	
6.5858	-0.06	-0.06	-0.06	-0.04005818	
6.586	-0.06	-0.06	-0.06	-0.04005828	
6.5862	-0.06	-0.06	-0.06	-0.04005838	
6.5864	-0.06	-0.06	-0.06	-0.04005848	
6.5866	-0.06	-0.06	-0.06	-0.04005858	
6.5868	-0.06	-0.06	-0.06	-0.04005868	
6.587	-0.06	-0.06	-0.06	-0.04005877	
6.5872	-0.06	-0.06	-0.06	-0.04005887	
6.5874	-0.06	-0.06	-0.06	-0.04005896	
6.5876	-0.06	-0.06	-0.06	-0.04005905	
6.5878	-0.06	-0.06	-0.06	-0.04005915	
6.588	-0.06	-0.06	-0.06	-0.04005924	
6.5882	-0.06	-0.06	-0.06	-0.04005933	
6.5884	-0.06	-0.06	-0.06	-0.04005943	
6.5886	-0.06	-0.06	-0.06	-0.04005953	
6.5888	-0.06	-0.06	-0.06	-0.04005964	
6.589	-0.06	-0.06	-0.06	-0.04005974	
6.5892	-0.06	-0.06	-0.06	-0.04005985	
6.5894	-0.06	-0.06	-0.06	-0.04005997	
6.5896	-0.06	-0.06	-0.06	-0.04006008	
6.5898	-0.06	-0.06	-0.06	-0.04006019	
6.59	-0.06	-0.06	-0.06	-0.0400603	
6.5902	-0.06	-0.06	-0.06	-0.04006042	
6.5904	-0.06	-0.06	-0.06	-0.04006053	
6.5906	-0.06	-0.06	-0.06	-0.04006064	
6.5908	-0.06	-0.06	-0.06	-0.04006075	
6.591	-0.06	-0.06	-0.06	-0.04006085	
6.5912	-0.06	-0.06	-0.06	-0.04006095	
6.5914	-0.06	-0.06	-0.06	-0.04006105	
6.5916	-0.06	-0.06	-0.06	-0.04006115	
6.5918	-0.06	-0.06	-0.06	-0.04006124	
6.592	-0.06	-0.06	-0.06	-0.04006133	
6.5922	-0.06	-0.06	-0.06	-0.04006142	
6.5924	-0.06	-0.06	-0.06	-0.0400615	
6.5926	-0.06	-0.06	-0.06	-0.04006158	
6.5928	-0.06	-0.06	-0.06	-0.04006166	
6.593	-0.06	-0.06	-0.06	-0.04006173	
6.5932	-0.06	-0.06	-0.06	-0.0400618	
6.5934	-0.06	-0.06	-0.06	-0.04006187	
6.5936	-0.06	-0.06	-0.06	-0.04006192	
6.5938	-0.06	-0.06	-0.06	-0.04006198	
6.594	-0.06	-0.06	-0.06	-0.04006203	
6.5942	-0.06	-0.06	-0.06	-0.04006207	
6.5944	-0.06	-0.06	-0.06	-0.04006211	
6.5946	-0.06	-0.06	-0.06	-0.04006215	
6.5948	-0.06	-0.06	-0.06	-0.04006219	
6.595	-0.06	-0.06	-0.06	-0.04006222	
6.5952	-0.06	-0.06	-0.06	-0.04006225	
6.5954	-0.06	-0.06	-0.06	-0.04006228	
6.5956	-0.06	-0.06	-0.06	-0.04006231	
6.5958	-0.06	-0.06	-0.06	-0.04006234	
6.596	-0.06	-0.06	-0.06	-0.04006237	
6.5962	-0.06	-0.06	-0.06	-0.0400624	
6.5964	-0.06	-0.06	-0.06	-0.04006243	
6.5966	-0.06	-0.06	-0.06	-0.04006245	
6.5968	-0.06	-0.06	-0.06	-0.04006248	
6.597	-0.06	-0.06	-0.06	-0.0400625	
6.5972	-0.06	-0.06	-0.06	-0.04006252	
6.5974	-0.06	-0.06	-0.06	-0.04006254	
6.5976	-0.06	-0.06	-0.06	-0.04006256	
6.5978	-0.06	-0.06	-0.06	-0.04006258	
6.598	-0.06	-0.06	-0.06	-0.04006259	
6.5982	-0.06	-0.06	-0.06	-0.0400626	
6.5984	-0.06	-0.06	-0.06	-0.04006261	
6.5986	-0.06	-0.06	-0.06	-0.04006262	
6.5988	-0.06	-0.06	-0.06	-0.04006262	
6.599	-0.06	-0.06	-0.06	-0.04006264	
6.5992	-0.06	-0.06	-0.06	-0.04006265	
6.5994	-0.06	-0.06	-0.06	-0.04006266	
6.5996	-0.06	-0.06	-0.06	-0.04006267	
6.5998	-0.06	-0.06	-0.06	-0.04006269	
6.6	-0.06	-0.06	-0.06	-0.0400627	
6.6002	-0.06	-0.06	-0.06	-0.04006271	
6.6004	-0.06	-0.06	-0.06	-0.04006273	
6.6006	-0.06	-0.06	-0.06	-0.04006274	
6.6008	-0.06	-0.06	-0.06	-0.04006274	
6.601	-0.06	-0.06	-0.06	-0.04006275	
6.6012	-0.06	-0.06	-0.06	-0.04006276	
6.6014	-0.06	-0.06	-0.06	-0.04006276	
6.6016	-0.06	-0.06	-0.06	-0.04006276	
6.6018	-0.06	-0.06	-0.06	-0.04006276	
6.602	-0.06	-0.06	-0.06	-0.04006276	
6.6022	-0.06	-0.06	-0.06	-0.04006276	
6.6024	-0.06	-0.06	-0.06	-0.04006276	
6.6026	-0.06	-0.06	-0.06	-0.04006276	
6.6028	-0.06	-0.06	-0.06	-0.04006277	
6.603	-0.06	-0.06	-0.06	-0.04006277	
6.6032	-0.06	-0.06	-0.06	-0.04006277	
6.6034	-0.06	-0.06	-0.06	-0.04006278	
6.6036	-0.06	-0.06	-0.06	-0.04006279	
6.6038	-0.06	-0.06	-0.06	-0.04006279	
6.604	-0.06	-0.06	-0.06	-0.0400628	
6.6042	-0.06	-0.06	-0.06	-0.04006281	
6.6044	-0.06	-0.06	-0.06	-0.04006282	
6.6046	-0.06	-0.06	-0.06	-0.04006283	
6.6048	-0.06	-0.06	-0.06	-0.04006284	
6.605	-0.06	-0.06	-0.06	-0.04006286	
6.6052	-0.06	-0.06	-0.06	-0.04006288	
6.6054	-0.06	-0.06	-0.06	-0.0400629	
6.6056	-0.06	-0.06	-0.06	-0.04006292	
6.6058	-0.06	-0.06	-0.06	-0.04006294	
6.606	-0.06	-0.06	-0.06	-0.04006296	
6.6062	-0.06	-0.06	-0.06	-0.04006299	
6.6064	-0.06	-0.06	-0.06	-0.04006301	
6.6066	-0.06	-0.06	-0.06	-0.04006303	
6.6068	-0.06	-0.06	-0.06	-0.04006306	
6.607	-0.06	-0.06	-0.06	-0.04006308	
6.6072	-0.06	-0.06	-0.06	-0.04006311	
6.6074	-0.06	-0.06	-0.06	-0.04006313	
6.6076	-0.06	-0.06	-0.06	-0.04006315	
6.6078	-0.06	-0.06	-0.06	-0.04006318	
6.608	-0.06	-0.06	-0.06	-0.04006319	
6.6082	-0.06	-0.06	-0.06	-0.04006321	
6.6084	-0.06	-0.06	-0.06	-0.04006323	
6.6086	-0.06	-0.06	-0.06	-0.04006324	
6.6088	-0.06	-0.06	-0.06	-0.04006325	
6.609	-0.06	-0.06	-0.06	-0.04006327	
6.6092	-0.06	-0.06	-0.06	-0.04006328	
6.6094	-0.06	-0.06	-0.06	-0.0400633	
6.6096	-0.06	-0.06	-0.06	-0.04006331	
6.6098	-0.06	-0.06	-0.06	-0.04006333	
6.61	-0.06	-0.06	-0.06	-0.04006334	
6.6102	-0.06	-0.06	-0.06	-0.04006335	
6.6104	-0.06	-0.06	-0.06	-0.04006336	
6.6106	-0.06	-0.06	-0.06	-0.04006337	
6.6108	-0.06	-0.06	-0.06	-0.04006338	
6.611	-0.06	-0.06	-0.06	-0.04006338	
6.6112	-0.06	-0.06	-0.06	-0.04006339	
6.6114	-0.06	-0.06	-0.06	-0.0400634	
6.6116	-0.06	-0.06	-0.06	-0.04006341	
6.6118	-0.06	-0.06	-0.06	-0.04006342	
6.612	-0.06	-0.06	-0.06	-0.04006343	
6.6122	-0.06	-0.06	-0.06	-0.04006344	
6.6124	-0.06	-0.06	-0.06	-0.04006345	
6.6126	-0.06	-0.06	-0.06	-0.04006346	
6.6128	-0.06	-0.06	-0.06	-0.04006347	
6.613	-0.06	-0.06	-0.06	-0.04006347	
6.6132	-0.06	-0.06	-0.06	-0.04006348	
6.6134	-0.06	-0.06	-0.06	-0.04006348	
6.6136	-0.06	-0.06	-0.06	-0.04006349	
6.6138	-0.06	-0.06	-0.06	-0.04006349	
6.614	-0.06	-0.06	-0.06	-0.0400635	
6.6142	-0.06	-0.06	-0.06	-0.0400635	
6.6144	-0.06	-0.06	-0.06	-0.04006351	
6.6146	-0.06	-0.06	-0.06	-0.04006352	
6.6148	-0.06	-0.06	-0.06	-0.04006352	
6.615	-0.06	-0.06	-0.06	-0.04006353	
6.6152	-0.06	-0.06	-0.06	-0.04006353	
6.6154	-0.06	-0.06	-0.06	-0.04006353	
6.6156	-0.06	-0.06	-0.06	-0.04006353	
6.6158	-0.06	-0.06	-0.06	-0.04006353	
6.616	-0.06	-0.06	-0.06	-0.04006353	
6.6162	-0.06	-0.06	-0.06	-0.04006354	
6.6164	-0.06	-0.06	-0.06	-0.04006354	
6.6166	-0.06	-0.06	-0.06	-0.04006354	
6.6168	-0.06	-0.06	-0.06	-0.04006354	
6.617	-0.06	-0.06	-0.06	-0.04006354	
6.6172	-0.06	-0.06	-0.06	-0.04006354	
6.6174	-0.06	-0.06	-0.06	-0.04006354	
6.6176	-0.06	-0.06	-0.06	-0.04006354	
6.6178	-0.06	-0.06	-0.06	-0.04006354	
6.618	-0.06	-0.06	-0.06	-0.04006353	
6.6182	-0.06	-0.06	-0.06	-0.04006353	
6.6184	-0.06	-0.06	-0.06	-0.04006352	
6.6186	-0.06	-0.06	-0.06	-0.04006352	
6.6188	-0.06	-0.06	-0.06	-0.04006351	
6.619	-0.06	-0.06	-0.06	-0.0400635	
6.6192	-0.06	-0.06	-0.06	-0.0400635	
6.6194	-0.06	-0.06	-0.06	-0.04006349	
6.6196	-0.06	-0.06	-0.06	-0.04006349	
6.6198	-0.06	-0.06	-0.06	-0.04006348	
6.62	-0.06	-0.06	-0.06	-0.04006347	
6.6202	-0.06	-0.06	-0.06	-0.04006346	
6.6204	-0.06	-0.06	-0.06	-0.04006345	
6.6206	-0.06	-0.06	-0.06	-0.04006344	
6.6208	-0.06	-0.06	-0.06	-0.04006342	
6.621	-0.06	-0.06	-0.06	-0.04006341	
6.6212	-0.06	-0.06	-0.06	-0.0400634	
6.6214	-0.06	-0.06	-0.06	-0.04006338	
6.6216	-0.06	-0.06	-0.06	-0.04006337	
6.6218	-0.06	-0.06	-0.06	-0.04006336	
6.622	-0.06	-0.06	-0.06	-0.04006336	
6.6222	-0.06	-0.06	-0.06	-0.04006335	
6.6224	-0.06	-0.06	-0.06	-0.04006335	
6.6226	-0.06	-0.06	-0.06	-0.04006335	
6.6228	-0.06	-0.06	-0.06	-0.04006335	
6.623	-0.06	-0.06	-0.06	-0.04006335	
6.6232	-0.06	-0.06	-0.06	-0.04006335	
6.6234	-0.06	-0.06	-0.06	-0.04006335	
6.6236	-0.06	-0.06	-0.06	-0.04006335	
6.6238	-0.06	-0.06	-0.06	-0.04006334	
6.624	-0.06	-0.06	-0.06	-0.04006334	
6.6242	-0.06	-0.06	-0.06	-0.04006334	
6.6244	-0.06	-0.06	-0.06	-0.04006334	
6.6246	-0.06	-0.06	-0.06	-0.04006334	
6.6248	-0.06	-0.06	-0.06	-0.04006335	
6.625	-0.06	-0.06	-0.06	-0.04006336	
6.6252	-0.06	-0.06	-0.06	-0.04006336	
6.6254	-0.06	-0.06	-0.06	-0.04006337	
6.6256	-0.06	-0.06	-0.06	-0.04006338	
6.6258	-0.06	-0.06	-0.06	-0.04006339	
6.626	-0.06	-0.06	-0.06	-0.0400634	
6.6262	-0.06	-0.06	-0.06	-0.04006341	
6.6264	-0.06	-0.06	-0.06	-0.04006343	
6.6266	-0.06	-0.06	-0.06	-0.04006343	
6.6268	-0.06	-0.06	-0.06	-0.04006344	
6.627	-0.06	-0.06	-0.06	-0.04006345	
6.6272	-0.06	-0.06	-0.06	-0.04006346	
6.6274	-0.06	-0.06	-0.06	-0.04006346	
6.6276	-0.06	-0.06	-0.06	-0.04006347	
6.6278	-0.06	-0.06	-0.06	-0.04006348	
6.628	-0.06	-0.06	-0.06	-0.04006349	
6.6282	-0.06	-0.06	-0.06	-0.0400635	
6.6284	-0.06	-0.06	-0.06	-0.04006352	
6.6286	-0.06	-0.06	-0.06	-0.04006354	
6.6288	-0.06	-0.06	-0.06	-0.04006356	
6.629	-0.06	-0.06	-0.06	-0.04006358	
6.6292	-0.06	-0.06	-0.06	-0.0400636	
6.6294	-0.06	-0.06	-0.06	-0.04006363	
6.6296	-0.06	-0.06	-0.06	-0.04006365	
6.6298	-0.06	-0.06	-0.06	-0.04006368	
6.63	-0.06	-0.06	-0.06	-0.04006371	
6.6302	-0.06	-0.06	-0.06	-0.04006373	
6.6304	-0.06	-0.06	-0.06	-0.04006375	
6.6306	-0.06	-0.06	-0.06	-0.04006377	
6.6308	-0.06	-0.06	-0.06	-0.04006379	
6.631	-0.06	-0.06	-0.06	-0.04006381	
6.6312	-0.06	-0.06	-0.06	-0.04006383	
6.6314	-0.06	-0.06	-0.06	-0.04006385	
6.6316	-0.06	-0.06	-0.06	-0.04006387	
6.6318	-0.06	-0.06	-0.06	-0.04006389	
6.632	-0.06	-0.06	-0.06	-0.04006391	
6.6322	-0.06	-0.06	-0.06	-0.04006394	
6.6324	-0.06	-0.06	-0.06	-0.04006397	
6.6326	-0.06	-0.06	-0.06	-0.040064	
6.6328	-0.06	-0.06	-0.06	-0.04006403	
6.633	-0.06	-0.06	-0.06	-0.04006407	
6.6332	-0.06	-0.06	-0.06	-0.0400641	
6.6334	-0.06	-0.06	-0.06	-0.04006414	
6.6336	-0.06	-0.06	-0.06	-0.04006418	
6.6338	-0.06	-0.06	-0.06	-0.04006422	
6.634	-0.06	-0.06	-0.06	-0.04006426	
6.6342	-0.06	-0.06	-0.06	-0.0400643	
6.6344	-0.06	-0.06	-0.06	-0.04006433	
6.6346	-0.06	-0.06	-0.06	-0.04006436	
6.6348	-0.06	-0.06	-0.06	-0.0400644	
6.635	-0.06	-0.06	-0.06	-0.04006442	
6.6352	-0.06	-0.06	-0.06	-0.04006445	
6.6354	-0.06	-0.06	-0.06	-0.04006448	
6.6356	-0.06	-0.06	-0.06	-0.0400645	
6.6358	-0.06	-0.06	-0.06	-0.04006453	
6.636	-0.06	-0.06	-0.06	-0.04006455	
6.6362	-0.06	-0.06	-0.06	-0.04006457	
6.6364	-0.06	-0.06	-0.06	-0.0400646	
6.6366	-0.06	-0.06	-0.06	-0.04006463	
6.6368	-0.06	-0.06	-0.06	-0.04006465	
6.637	-0.06	-0.06	-0.06	-0.04006468	
6.6372	-0.06	-0.06	-0.06	-0.04006471	
6.6374	-0.06	-0.06	-0.06	-0.04006474	
6.6376	-0.06	-0.06	-0.06	-0.04006477	
6.6378	-0.06	-0.06	-0.06	-0.0400648	
6.638	-0.06	-0.06	-0.06	-0.04006483	
6.6382	-0.06	-0.06	-0.06	-0.04006487	
6.6384	-0.06	-0.06	-0.06	-0.0400649	
6.6386	-0.06	-0.06	-0.06	-0.04006492	
6.6388	-0.06	-0.06	-0.06	-0.04006495	
6.639	-0.06	-0.06	-0.06	-0.04006497	
6.6392	-0.06	-0.06	-0.06	-0.04006499	
6.6394	-0.06	-0.06	-0.06	-0.04006501	
6.6396	-0.06	-0.06	-0.06	-0.04006503	
6.6398	-0.06	-0.06	-0.06	-0.04006504	
6.64	-0.06	-0.06	-0.06	-0.04006506	
6.6402	-0.06	-0.06	-0.06	-0.04006507	
6.6404	-0.06	-0.06	-0.06	-0.04006508	
6.6406	-0.06	-0.06	-0.06	-0.0400651	
6.6408	-0.06	-0.06	-0.06	-0.04006511	
6.641	-0.06	-0.06	-0.06	-0.04006513	
6.6412	-0.06	-0.06	-0.06	-0.04006515	
6.6414	-0.06	-0.06	-0.06	-0.04006517	
6.6416	-0.06	-0.06	-0.06	-0.04006519	
6.6418	-0.06	-0.06	-0.06	-0.04006521	
6.642	-0.06	-0.06	-0.06	-0.04006524	
6.6422	-0.06	-0.06	-0.06	-0.04006527	
6.6424	-0.06	-0.06	-0.06	-0.0400653	
6.6426	-0.06	-0.06	-0.06	-0.04006534	
6.6428	-0.06	-0.06	-0.06	-0.04006538	
6.643	-0.06	-0.06	-0.06	-0.04006542	
6.6432	-0.06	-0.06	-0.06	-0.04006546	
6.6434	-0.06	-0.06	-0.06	-0.0400655	
6.6436	-0.06	-0.06	-0.06	-0.04006554	
6.6438	-0.06	-0.06	-0.06	-0.04006558	
6.644	-0.06	-0.06	-0.06	-0.04006562	
6.6442	-0.06	-0.06	-0.06	-0.04006565	
6.6444	-0.06	-0.06	-0.06	-0.04006569	
6.6446	-0.06	-0.06	-0.06	-0.04006572	
6.6448	-0.06	-0.06	-0.06	-0.04006574	
6.645	-0.06	-0.06	-0.06	-0.04006576	
6.6452	-0.06	-0.06	-0.06	-0.04006578	
6.6454	-0.06	-0.06	-0.06	-0.0400658	
6.6456	-0.06	-0.06	-0.06	-0.04006581	
6.6458	-0.06	-0.06	-0.06	-0.04006582	
6.646	-0.06	-0.06	-0.06	-0.04006583	
6.6462	-0.06	-0.06	-0.06	-0.04006584	
6.6464	-0.06	-0.06	-0.06	-0.04006585	
6.6466	-0.06	-0.06	-0.06	-0.04006585	
6.6468	-0.06	-0.06	-0.06	-0.04006586	
6.647	-0.06	-0.06	-0.06	-0.04006587	
6.6472	-0.06	-0.06	-0.06	-0.04006588	
6.6474	-0.06	-0.06	-0.06	-0.04006589	
6.6476	-0.06	-0.06	-0.06	-0.0400659	
6.6478	-0.06	-0.06	-0.06	-0.04006591	
6.648	-0.06	-0.06	-0.06	-0.04006593	
6.6482	-0.06	-0.06	-0.06	-0.04006595	
6.6484	-0.06	-0.06	-0.06	-0.04006597	
6.6486	-0.06	-0.06	-0.06	-0.04006599	
6.6488	-0.06	-0.06	-0.06	-0.040066	
6.649	-0.06	-0.06	-0.06	-0.04006603	
6.6492	-0.06	-0.06	-0.06	-0.04006605	
6.6494	-0.06	-0.06	-0.06	-0.04006608	
6.6496	-0.06	-0.06	-0.06	-0.0400661	
6.6498	-0.06	-0.06	-0.06	-0.04006613	
6.65	-0.06	-0.06	-0.06	-0.04006616	
6.6502	-0.06	-0.06	-0.06	-0.04006619	
6.6504	-0.06	-0.06	-0.06	-0.04006622	
6.6506	-0.06	-0.06	-0.06	-0.04006625	
6.6508	-0.06	-0.06	-0.06	-0.04006628	
6.651	-0.06	-0.06	-0.06	-0.0400663	
6.6512	-0.06	-0.06	-0.06	-0.04006632	
6.6514	-0.06	-0.06	-0.06	-0.04006634	
6.6516	-0.06	-0.06	-0.06	-0.04006636	
6.6518	-0.06	-0.06	-0.06	-0.04006637	
6.652	-0.06	-0.06	-0.06	-0.04006638	
6.6522	-0.06	-0.06	-0.06	-0.04006639	
6.6524	-0.06	-0.06	-0.06	-0.0400664	
6.6526	-0.06	-0.06	-0.06	-0.0400664	
6.6528	-0.06	-0.06	-0.06	-0.04006641	
6.653	-0.06	-0.06	-0.06	-0.04006641	
6.6532	-0.06	-0.06	-0.06	-0.04006641	
6.6534	-0.06	-0.06	-0.06	-0.04006641	
6.6536	-0.06	-0.06	-0.06	-0.04006641	
6.6538	-0.06	-0.06	-0.06	-0.04006641	
6.654	-0.06	-0.06	-0.06	-0.04006641	
6.6542	-0.06	-0.06	-0.06	-0.04006641	
6.6544	-0.06	-0.06	-0.06	-0.04006642	
6.6546	-0.06	-0.06	-0.06	-0.04006642	
6.6548	-0.06	-0.06	-0.06	-0.04006643	
6.655	-0.06	-0.06	-0.06	-0.04006644	
6.6552	-0.06	-0.06	-0.06	-0.04006645	
6.6554	-0.06	-0.06	-0.06	-0.04006647	
6.6556	-0.06	-0.06	-0.06	-0.04006648	
6.6558	-0.06	-0.06	-0.06	-0.0400665	
6.656	-0.06	-0.06	-0.06	-0.04006651	
6.6562	-0.06	-0.06	-0.06	-0.04006653	
6.6564	-0.06	-0.06	-0.06	-0.04006655	
6.6566	-0.06	-0.06	-0.06	-0.04006657	
6.6568	-0.06	-0.06	-0.06	-0.04006659	
6.657	-0.06	-0.06	-0.06	-0.04006661	
6.6572	-0.06	-0.06	-0.06	-0.04006663	
6.6574	-0.06	-0.06	-0.06	-0.04006665	
6.6576	-0.06	-0.06	-0.06	-0.04006667	
6.6578	-0.06	-0.06	-0.06	-0.04006669	
6.658	-0.06	-0.06	-0.06	-0.04006671	
6.6582	-0.06	-0.06	-0.06	-0.04006673	
6.6584	-0.06	-0.06	-0.06	-0.04006675	
6.6586	-0.06	-0.06	-0.06	-0.04006676	
6.6588	-0.06	-0.06	-0.06	-0.04006678	
6.659	-0.06	-0.06	-0.06	-0.0400668	
6.6592	-0.06	-0.06	-0.06	-0.04006682	
6.6594	-0.06	-0.06	-0.06	-0.04006683	
